LoanID,loan_amnt,purpose,fico,dti,income,loanIndicator
20388,6000,other,687,3.02,48e3,1
20389,25000,debt_consolidation,667,22.58,123e3,0
20390,1600,small_business,702,21.89,91384.08,1
20391,4500,other,667,11.7,6e4,1
20392,10000,vacation_wedding,692,9.63,49571,1
20394,20000,debt_consolidation,737,19.2,105e3,1
20395,25000,debt_consolidation,742,8.22,77533.82,1
20397,15250,debt_consolidation,777,22.38,52e3,1
20398,10000,debt_consolidation,677,22.1,61500,1
20399,20000,debt_consolidation,697,21.25,78e3,1
20400,8000,debt_consolidation,762,5.09,63e3,1
20401,4000,major_purchase,677,14.1,65e3,1
20402,5000,other,677,2.53,27500,1
20403,20000,debt_consolidation,762,4.34,5e4,1
20404,5000,small_business,707,9.43,58e3,1
20407,7500,debt_consolidation,722,8,42e3,1
20408,14000,debt_consolidation,702,22.72,6e4,1
20410,3000,home_improvement,747,0.51,58500,1
20411,25000,debt_consolidation,732,13.4,1e5,0
20412,5500,debt_consolidation,712,7.15,9e4,1
20413,3000,other,697,10.82,5e4,1
20416,13000,debt_consolidation,762,17.85,4e4,1
20417,12000,debt_consolidation,682,11.78,32e3,1
20420,16750,debt_consolidation,692,22.23,46e3,1
20421,8000,debt_consolidation,692,9.76,6e4,0
20422,20000,debt_consolidation,742,22.4,46500,1
20423,20000,debt_consolidation,732,17.38,54e3,1
20424,2500,debt_consolidation,672,15.32,26400,1
20425,25000,debt_consolidation,722,22.74,61959,1
20426,7000,other,697,7.95,48e3,1
20428,15000,home_improvement,667,17.37,8e4,1
20429,17500,debt_consolidation,692,22.81,64700,1
20430,20000,vacation_wedding,702,19.77,83500,1
20431,5600,major_purchase,682,20.6,24e3,1
20432,10000,debt_consolidation,747,12.32,108e3,0
20433,11200,debt_consolidation,712,12.38,101e3,1
20434,11000,other,692,1.31,42e3,0
20435,25000,debt_consolidation,752,12.21,134e3,1
20436,4600,vacation_wedding,672,5.63,58e3,0
20439,4000,other,707,0.88,35500,1
20440,25000,debt_consolidation,692,4.81,2e5,1
20441,6000,home_improvement,677,4.5,15e4,1
20442,10000,home_improvement,747,13,36e3,1
20443,25000,debt_consolidation,762,16.17,7e4,0
20444,4000,major_purchase,697,18.56,68e3,1
20445,18000,debt_consolidation,687,15.73,121e3,1
20446,14400,debt_consolidation,667,7.47,35e3,1
20447,23500,debt_consolidation,702,12,38400,1
20448,25000,debt_consolidation,692,13.4,12e4,1
20449,7500,debt_consolidation,717,8.06,85e3,1
20450,24250,debt_consolidation,697,7.52,155e3,1
20451,15000,debt_consolidation,732,19.72,37e3,1
20452,16000,medical,672,15.31,64e3,0
20454,14000,debt_consolidation,722,9.78,17e4,1
20455,2500,educational,712,18.57,12600,1
20456,5500,debt_consolidation,767,14.51,56e3,1
20457,25000,other,772,7.1,7e4,1
20458,24000,educational,762,0.34,105400,1
20459,18250,debt_consolidation,707,21.61,45489,1
20461,4500,debt_consolidation,717,12.08,3e4,1
20462,10000,debt_consolidation,742,22.3,75e3,1
20464,21600,debt_consolidation,737,5.84,116e3,1
20467,15000,other,712,20.82,6e4,1
20468,8800,major_purchase,677,10.09,75e3,1
20470,10000,debt_consolidation,702,21.19,65e3,1
20471,25000,debt_consolidation,677,20.97,9e4,1
20472,19000,educational,742,21.21,39600,1
20473,3500,home_improvement,772,1.83,40610,1
20474,6500,home_improvement,682,2.88,37500,1
20475,5200,debt_consolidation,717,11.45,35e3,1
20476,12950,debt_consolidation,662,6.21,58155,1
20477,4800,debt_consolidation,692,7.85,7e4,1
20478,20000,debt_consolidation,717,15.07,145e3,1
20479,15000,debt_consolidation,772,16.86,76e3,1
20482,16000,debt_consolidation,752,22.86,58800,1
20484,6250,debt_consolidation,667,19.51,29100,1
20485,3000,debt_consolidation,752,9.78,67e3,1
20486,11000,vacation_wedding,777,4.08,45e3,1
20487,15000,debt_consolidation,672,12.08,136e3,1
20489,2400,other,707,8.56,3e4,1
20490,2500,other,747,15.15,45e3,1
20491,9600,debt_consolidation,692,14.22,48e3,1
20492,16000,debt_consolidation,747,23.14,21e4,1
20493,20000,debt_consolidation,732,20.91,75e3,0
20494,12500,other,672,14.88,62400,1
20496,5000,other,707,17.14,39e3,1
20497,2000,debt_consolidation,662,19.75,85e3,1
20498,4800,small_business,767,13.11,33763,1
20499,25000,other,752,14.65,85e3,1
20500,4000,debt_consolidation,687,7.33,43200,1
20501,5000,debt_consolidation,702,14.21,75e3,1
20502,6500,debt_consolidation,722,15.06,91700,1
20503,6250,debt_consolidation,707,17.93,18e3,1
20504,1500,vacation_wedding,687,24.08,31500,1
20505,25000,debt_consolidation,712,22.72,25e4,1
20506,24000,other,707,10.06,19e4,1
20507,24250,debt_consolidation,672,17.46,8e4,1
20508,5500,other,692,20.89,34e3,1
20509,24250,debt_consolidation,697,15.83,14e4,1
20510,3000,other,687,20.76,94e3,1
20511,10000,debt_consolidation,732,17.04,54e3,1
20512,25000,small_business,782,0.14,125e3,1
20513,15000,debt_consolidation,777,16.24,85e3,1
20514,10000,other,737,15.2,96e3,1
20515,10000,debt_consolidation,727,7.05,63e3,1
20516,10000,debt_consolidation,707,13.98,95e3,1
20517,1500,debt_consolidation,677,14.4,18e3,1
20518,10000,debt_consolidation,712,11.59,55e3,1
20520,4000,debt_consolidation,747,10.4,33e3,1
20521,25000,debt_consolidation,702,16.43,11e4,1
20522,20000,debt_consolidation,682,11.76,127e3,1
20523,10000,debt_consolidation,752,7.97,48e3,1
20524,14500,debt_consolidation,707,22.62,76e3,1
20525,5000,other,752,3.21,55e3,1
20526,2400,debt_consolidation,722,2.64,21360,1
20527,12000,other,797,16.97,55e3,1
20528,1000,educational,672,20.98,12240,0
20529,8000,other,702,17.83,36e3,1
20530,25000,debt_consolidation,697,17.02,273e3,1
20531,25000,major_purchase,772,6.47,42500,1
20532,8500,small_business,667,15.97,42e3,1
20533,16000,debt_consolidation,687,23.88,5e4,1
20534,25000,debt_consolidation,742,17.15,92700,1
20537,12000,debt_consolidation,717,22.39,65e3,1
20538,9950,debt_consolidation,667,16.4,108e3,1
20541,16000,debt_consolidation,777,7.15,5e4,1
20543,20000,debt_consolidation,712,13.01,7e4,1
20546,25000,debt_consolidation,682,23.58,74e3,1
20547,15000,other,767,23.7,36e3,1
20548,5000,other,692,12.35,103e3,1
20554,24250,major_purchase,807,0.88,12e4,1
20555,7000,debt_consolidation,732,17.4,42e3,1
20556,12000,debt_consolidation,712,6.62,56e3,1
20558,10800,debt_consolidation,737,21.64,54e3,1
20559,16500,debt_consolidation,777,2.86,68e3,1
20561,16000,debt_consolidation,722,12.28,76e3,1
20562,18000,debt_consolidation,742,13.91,82800,1
20563,18000,other,687,16.05,62e3,1
20564,6000,major_purchase,757,7.49,228e3,1
20565,7000,major_purchase,707,10.79,23460,1
20566,21000,debt_consolidation,662,7.88,77250,1
20567,20000,debt_consolidation,722,19.35,39500,1
20568,3500,other,742,9.05,33e3,1
20569,18000,debt_consolidation,707,10.13,45e3,0
20570,8000,debt_consolidation,667,19.59,43800,1
20571,7500,home_improvement,802,7.51,85e3,1
20572,3000,other,707,18.04,108e3,1
20574,18000,home_improvement,727,0.26,73200,1
20576,10000,vacation_wedding,667,9.82,106e3,1
20577,10750,debt_consolidation,722,20.24,24960,1
20578,24250,debt_consolidation,702,12.92,198e3,1
20580,25000,debt_consolidation,727,17.71,81600,1
20582,10000,vacation_wedding,802,1.32,15e4,1
20583,12500,debt_consolidation,727,9.46,6e4,1
20584,4800,major_purchase,667,14.47,12e4,1
20585,1000,educational,697,7.69,7800,1
20586,21250,debt_consolidation,697,21.69,55e3,1
20590,4200,other,702,10.58,25e4,1
20591,16000,debt_consolidation,667,13.71,52e3,1
20592,20000,debt_consolidation,742,19.42,78e3,1
20593,24250,small_business,752,14.9,62500,1
20595,20000,small_business,717,7.53,65e3,0
20596,21250,debt_consolidation,757,24.09,53e3,1
20598,24000,debt_consolidation,762,4.32,32e4,0
20600,20000,other,667,12.41,9e4,0
20601,22000,debt_consolidation,747,12.79,82e3,1
20603,24250,debt_consolidation,707,10.32,306e3,1
20604,25000,debt_consolidation,707,14.21,8e4,1
20606,15000,debt_consolidation,777,9.46,5e4,1
20607,15000,debt_consolidation,737,15.25,81120,1
20608,25000,debt_consolidation,697,10.85,47e3,1
20609,5000,other,742,9.7,103992,1
20610,11000,debt_consolidation,747,14.62,43e3,1
20611,21600,debt_consolidation,697,17.48,77248,1
20612,9000,major_purchase,662,2.88,62839,1
20613,24250,debt_consolidation,727,13.19,115200,1
20615,21000,other,742,15.09,9e4,1
20616,8000,medical,667,14.18,72e3,1
20618,6000,major_purchase,687,20.71,27e3,1
20619,5000,debt_consolidation,697,10.47,47233,1
20620,20000,home_improvement,662,3.91,305e3,1
20621,11200,debt_consolidation,677,16.97,6e4,1
20622,20000,home_improvement,722,6,28e4,1
20623,8000,small_business,762,6.55,55e3,0
20625,10000,debt_consolidation,732,17.46,6e4,1
20626,18000,debt_consolidation,702,3.24,4e4,1
20627,25000,debt_consolidation,677,21.05,12e4,1
20628,22000,debt_consolidation,722,12.98,7e4,1
20629,16750,debt_consolidation,702,22.15,48e3,1
20630,9000,other,727,3.24,61041,1
20631,9000,debt_consolidation,737,5.92,61e3,1
20634,16000,debt_consolidation,667,19.52,67e3,1
20635,15000,debt_consolidation,677,9.64,102e3,1
20638,15000,debt_consolidation,752,24.55,5e4,1
20639,24750,debt_consolidation,702,10.88,49500,1
20640,16000,debt_consolidation,662,17.48,51e3,1
20641,10000,other,762,5.59,1e5,1
20642,6000,debt_consolidation,677,1.7,6e4,1
20643,20000,debt_consolidation,737,12.63,91e3,1
20644,20500,debt_consolidation,677,19.65,58200,1
20646,17000,debt_consolidation,762,19.39,54660,1
20648,10550,debt_consolidation,742,21.63,35e3,1
20649,22000,major_purchase,747,5.34,207182,1
20650,15000,small_business,702,24.44,122e3,1
20652,5000,other,682,15.76,61e3,0
20653,20000,home_improvement,787,15.98,13e4,1
20654,20000,vacation_wedding,712,5.39,168e3,1
20655,17800,debt_consolidation,762,17.15,61781,1
20656,24250,other,797,0.28,113200,1
20657,25000,small_business,727,11.07,185e3,1
20658,25000,debt_consolidation,712,10.62,87e3,1
20659,20000,debt_consolidation,687,12.58,26e4,1
20661,24000,debt_consolidation,717,10.65,175e3,1
20663,18000,debt_consolidation,682,17.57,69e3,1
20664,14000,debt_consolidation,742,6.1,5e4,1
20665,13000,debt_consolidation,707,18.68,64e3,1
20666,13200,debt_consolidation,772,17.8,51700,1
20667,19000,debt_consolidation,667,18.41,5e4,1
20668,18000,debt_consolidation,692,15.75,71e3,0
20669,25000,debt_consolidation,747,14.23,216e3,1
20670,25000,other,682,20.88,135e3,1
20671,25000,debt_consolidation,717,9.68,99500,1
20672,12000,debt_consolidation,697,15.68,50600,1
20673,20000,home_improvement,732,1.53,95e3,1
20674,3350,major_purchase,757,23.55,53e3,1
20675,25000,debt_consolidation,722,15.47,92e3,1
20676,20000,debt_consolidation,717,8.3,58e3,1
20677,24000,debt_consolidation,722,13.7,43e3,1
20678,14000,debt_consolidation,782,10.26,58e3,1
20679,21250,debt_consolidation,722,17.93,47052,1
20680,8500,debt_consolidation,697,4.46,75e3,1
20682,22500,debt_consolidation,722,9.62,52500,1
20683,23800,debt_consolidation,772,5.41,11e4,1
20684,24250,debt_consolidation,687,16.9,103e3,1
20686,20000,debt_consolidation,692,12.04,216e3,1
20687,25000,debt_consolidation,732,11.11,9e4,1
20688,20000,debt_consolidation,717,15.28,6e4,1
20689,25000,debt_consolidation,742,10.24,16e4,1
20690,25000,debt_consolidation,712,14.64,75e3,1
20691,20000,debt_consolidation,712,14.29,65e3,0
20692,10200,other,697,9.6,55e3,1
20695,25000,debt_consolidation,702,18.5,62400,1
20696,7400,debt_consolidation,682,12.44,19e3,1
20697,20000,debt_consolidation,697,8.16,7e4,1
20698,13000,debt_consolidation,682,13.9,55e3,1
20699,20000,debt_consolidation,717,8.25,71e3,1
20700,25000,home_improvement,697,7.21,204e3,1
20701,20000,debt_consolidation,737,19.93,98e3,1
20702,12000,home_improvement,677,10.7,63e3,1
20703,18000,other,702,19.33,82e3,1
20706,20000,debt_consolidation,727,13.5,56e3,1
20708,2500,other,687,2.13,82400,1
20709,10000,debt_consolidation,697,6.23,85e3,1
20710,3500,other,692,13.53,137e3,1
20713,15000,home_improvement,747,24.87,95e3,1
20714,8000,debt_consolidation,707,7.04,52e3,0
20715,10000,other,747,4.04,16e4,1
20716,15000,debt_consolidation,727,19.25,73e3,1
20717,10000,small_business,692,6.89,92e3,1
20718,24250,debt_consolidation,782,10.41,125e3,1
20719,23000,debt_consolidation,687,8.37,106050,1
20720,15000,debt_consolidation,682,8.94,60132,1
20721,13000,debt_consolidation,742,10.43,69867,1
20723,10000,debt_consolidation,672,10.22,35e3,1
20724,10000,debt_consolidation,662,21.01,86400,1
20725,24250,debt_consolidation,702,20.16,61547,1
20726,10000,debt_consolidation,702,10.81,85900,1
20727,4000,other,677,17.77,31609.52,1
20728,16800,home_improvement,687,17.49,65856,1
20729,20400,major_purchase,707,15.38,75e3,1
20730,24000,major_purchase,662,7.09,6e5,0
20731,6000,debt_consolidation,742,8.21,119e3,1
20732,19000,major_purchase,752,7,54e3,0
20733,10000,debt_consolidation,702,21.29,35e3,1
20734,24000,debt_consolidation,672,15,127e3,1
20735,10000,other,782,0.61,78513,1
20736,24000,debt_consolidation,667,20.92,119450,1
20740,20000,debt_consolidation,712,10.44,5e4,1
20741,18000,debt_consolidation,707,21.09,45e3,1
20743,7000,debt_consolidation,687,24.76,9e4,1
20744,2450,other,702,18.66,6e4,1
20745,25000,debt_consolidation,752,16.19,13e4,1
20746,12800,educational,777,15.43,112123,1
20747,22000,debt_consolidation,757,13.51,21e4,1
20748,20000,medical,687,24.77,94050,1
20749,20000,home_improvement,812,0.7,15e4,1
20750,24000,home_improvement,707,0.2,16e4,1
20751,21000,home_improvement,792,1.98,18e4,1
20752,23000,debt_consolidation,757,9.13,2e5,1
20753,24000,home_improvement,812,0.7,15e4,1
20756,21000,home_improvement,757,10.42,15e4,1
20757,25000,debt_consolidation,667,18.18,95e3,1
20758,21600,debt_consolidation,667,15.45,62e3,1
20760,24000,debt_consolidation,707,0.2,2e5,1
20761,24000,debt_consolidation,792,1.88,189996,1
20764,18000,debt_consolidation,722,19.31,71820,1
20765,24250,debt_consolidation,767,3,102e3,1
20767,9000,debt_consolidation,752,7.58,35e3,1
20768,7000,other,687,18.69,102e3,1
20770,15000,other,797,0,59880,1
20771,20000,debt_consolidation,687,21.04,120456,1
20772,6000,debt_consolidation,702,20.19,22880,1
20773,5000,debt_consolidation,667,18.62,33e3,0
20774,15000,small_business,692,7.15,89e3,0
20775,15000,debt_consolidation,687,9.43,108e3,1
20776,3600,debt_consolidation,712,18.3,75e3,1
20777,25000,debt_consolidation,742,17.62,78e3,1
20778,10000,debt_consolidation,737,6.34,114800,1
20779,8000,other,667,11.79,115e3,1
20780,1000,debt_consolidation,717,1.39,78e4,1
20781,3200,other,772,11.98,71e3,1
20782,18000,major_purchase,717,13.9,65e3,0
20783,10000,other,662,14.97,36e3,1
20784,24250,debt_consolidation,732,11.41,89908,1
20785,4800,other,742,23.76,99400,1
20786,16750,debt_consolidation,717,17.38,33e3,1
20787,12000,debt_consolidation,757,15.64,99800,1
20788,15000,debt_consolidation,777,12.53,105e3,1
20789,15000,debt_consolidation,782,2.14,1e5,1
20790,16000,debt_consolidation,692,9.87,106e3,1
20791,12000,debt_consolidation,712,0.18,98004,1
20793,15400,debt_consolidation,682,7.98,12e4,1
20794,24250,debt_consolidation,692,24.3,8e4,1
20795,18000,other,732,12.33,47682,0
20796,12600,debt_consolidation,717,20.14,47250,1
20797,20000,debt_consolidation,727,9.79,81600,1
20798,17925,other,697,16.57,84e3,1
20801,5400,vacation_wedding,747,23.88,33600,1
20802,12000,debt_consolidation,682,10.85,26e3,1
20803,5000,educational,667,12.18,1e5,1
20804,21000,other,697,17.95,68e3,0
20805,10000,home_improvement,717,12.17,35e3,1
20806,8500,debt_consolidation,697,16.05,4e4,0
20807,20400,major_purchase,667,6.84,57e3,0
20808,23000,debt_consolidation,742,8.58,78e3,0
20809,24250,debt_consolidation,737,17.41,54578,0
20810,24250,debt_consolidation,742,17.65,106925,1
20811,10000,debt_consolidation,737,7.68,54528,1
20812,9800,major_purchase,687,5.88,58800,1
20813,20000,debt_consolidation,737,10.72,76e3,0
20814,20000,debt_consolidation,727,23.72,55640,1
20815,25000,other,732,10.97,110004,1
20816,7000,debt_consolidation,667,2.64,78e3,1
20817,17500,home_improvement,727,23.35,74e3,1
20818,3000,debt_consolidation,697,11.71,83e3,1
20820,15000,debt_consolidation,707,12.03,35e3,1
20821,20000,debt_consolidation,682,4.88,57500,1
20822,6000,debt_consolidation,667,14.05,74568,1
20823,14400,debt_consolidation,787,0,28e3,1
20825,10000,other,742,10.33,64500,1
20826,2000,other,677,17.21,38e3,1
20828,10000,major_purchase,737,13.09,53e3,1
20830,10000,debt_consolidation,777,0.17,85e3,1
20831,15000,home_improvement,682,7.83,156e3,1
20833,10000,other,742,8.1,14e4,1
20835,8500,debt_consolidation,707,7.08,49e3,1
20836,8500,debt_consolidation,687,10.36,40556,1
20837,13500,debt_consolidation,692,16.49,95620,1
20838,16500,debt_consolidation,727,17.44,57721,1
20839,25000,debt_consolidation,712,8.64,84e3,1
20840,22000,debt_consolidation,697,19.9,155e3,1
20841,12000,debt_consolidation,712,16.08,5e4,1
20843,16000,debt_consolidation,662,18.76,189e3,1
20844,11500,debt_consolidation,722,15.7,40499,1
20845,9500,debt_consolidation,697,12.28,47e3,1
20846,10000,major_purchase,792,0.65,55e3,1
20848,25000,debt_consolidation,752,16.67,47e3,1
20849,25000,debt_consolidation,752,15.6,98e3,1
20850,8000,debt_consolidation,697,8.58,52e3,1
20851,13000,debt_consolidation,677,21.39,39600,1
20852,20000,educational,692,20.09,12e4,1
20853,20000,debt_consolidation,722,15.1,65e3,1
20854,4000,debt_consolidation,662,23.81,88e3,1
20855,8400,debt_consolidation,682,18.48,33280,1
20857,9000,debt_consolidation,662,6.74,44482,1
20858,15000,debt_consolidation,777,5.55,75e3,1
20859,18000,debt_consolidation,682,12.73,56e3,1
20860,1500,home_improvement,757,23.67,33e3,1
20861,24250,other,722,13.7,168750,1
20862,25000,debt_consolidation,707,19.09,112e3,1
20863,15000,debt_consolidation,737,14.31,8e4,1
20864,16000,debt_consolidation,722,21.58,12e4,1
20865,5000,other,717,20.57,85e3,1
20866,15000,debt_consolidation,677,5.72,65e3,1
20867,24000,other,722,15.35,180488.08,1
20868,10000,major_purchase,687,9.86,11e4,1
20871,11000,vacation_wedding,757,1.54,102368,1
20873,24250,debt_consolidation,757,18.08,12e4,0
20874,20000,debt_consolidation,742,13.13,55e3,1
20875,8650,debt_consolidation,767,11.8,3e4,1
20878,25000,small_business,747,7.31,142e3,1
20879,20000,home_improvement,712,9.68,61e3,1
20880,18000,debt_consolidation,692,6.33,44e3,1
20881,6000,debt_consolidation,682,18.4,69996,1
20882,21000,debt_consolidation,702,18.59,85e3,1
20883,24000,debt_consolidation,732,17.9,6e4,1
20884,9600,debt_consolidation,682,19.61,5e4,1
20885,25000,debt_consolidation,662,18.54,148e3,0
20886,19000,debt_consolidation,752,17.44,34e3,1
20887,14800,debt_consolidation,672,15.5,6e4,0
20888,25000,educational,722,3.27,86500,0
20890,25000,vacation_wedding,717,9.96,56e3,1
20891,22000,debt_consolidation,662,22.81,64800,1
20892,18250,debt_consolidation,702,20.23,42996,1
20893,25000,home_improvement,712,16.66,112e3,1
20894,20000,debt_consolidation,742,11.95,67e3,1
20895,11200,other,677,12.39,235e3,1
20896,25000,debt_consolidation,707,16.65,123917.64,1
20897,14000,debt_consolidation,732,18.92,55e3,1
20898,24000,debt_consolidation,682,15.76,15e4,1
20899,25000,other,732,12.64,117e3,0
20900,14400,debt_consolidation,747,18.05,73e3,1
20901,13400,debt_consolidation,727,20.5,35e3,1
20902,15000,debt_consolidation,702,12.62,75e3,1
20903,16000,debt_consolidation,682,19.45,171200,1
20904,25000,small_business,777,8.14,125e3,0
20905,14400,debt_consolidation,692,10.27,36e3,1
20906,24250,debt_consolidation,682,17.14,126e3,1
20907,24250,other,682,3.25,104e3,0
20908,25000,home_improvement,752,9,52e3,1
20909,14000,debt_consolidation,762,14.33,49e3,1
20910,25000,home_improvement,802,2.51,235800,0
20911,24250,debt_consolidation,702,12.19,71935,1
20912,13050,debt_consolidation,727,13.33,63e3,1
20913,24250,debt_consolidation,727,10.84,2e5,1
20914,12000,small_business,762,3.83,99e3,1
20915,23500,debt_consolidation,702,24.88,64e3,1
